price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,sqft_basement,yr_built,city,country
525000.0,5.0,3.0,2750,3800,0,1000,1926,Seattle,USA
570000.0,3.0,1.75,1930,36210,0,0,1977,Woodinville,USA
569950.0,5.0,4.5,4850,40902,0,0,2001,Federal Way,USA
283200.0,4.0,2.5,1982,6406,0,0,2004,Kent,USA
1100000.0,3.0,2.75,2640,4050,0,890,1926,Seattle,USA
830000.0,4.0,2.5,1850,50662,0,420,1978,Redmond,USA
495000.0,4.0,2.25,1940,9144,0,510,1956,Bellevue,USA
292050.0,5.0,3.0,2840,7199,0,1130,2003,Tukwila,USA
415000.0,5.0,1.5,1900,10226,0,770,1961,Kirkland,USA
295832.0,5.0,1.0,1410,6400,0,450,1955,Des Moines,USA
450000.0,4.0,2.5,2520,8515,0,0,1999,Duvall,USA
1381000.0,4.0,3.75,3160,9525,0,0,1997,Mercer Island,USA
857000.0,4.0,3.0,3720,29043,0,0,1991,Kirkland,USA
499950.0,3.0,3.5,1820,1501,0,390,2014,Seattle,USA
465000.0,3.0,2.0,1560,8640,0,0,1967,Kirkland,USA
329000.0,3.0,1.0,1600,5952,0,450,1964,Seattle,USA
475000.0,3.0,2.0,1230,11502,0,0,1984,Redmond,USA
255000.0,3.0,1.0,960,8100,0,0,1955,Shoreline,USA
435000.0,3.0,1.0,1270,4000,0,0,1928,Seattle,USA
685000.0,3.0,2.5,2810,7700,0,0,2001,Bellevue,USA
715000.0,2.0,2.5,2160,5581,0,0,2002,Redmond,USA
780000.0,3.0,3.0,2520,2152,0,960,1925,Seattle,USA
345000.0,2.0,1.5,1180,844,0,190,2005,Seattle,USA
355000.0,4.0,2.25,1810,4970,0,0,2003,Renton,USA
282000.0,3.0,2.5,1680,15711,0,440,1994,Kent,USA
244000.0,3.0,1.0,910,5250,0,0,1971,Burien,USA
967500.0,3.0,3.75,3250,5797,0,880,1951,Seattle,USA
375000.0,3.0,1.5,2000,7294,0,480,1965,Seattle,USA
1600000.0,3.0,3.25,3790,19000,0,0,1985,Seattle,USA
527500.0,3.0,1.75,2310,78844,0,550,1977,Issaquah,USA
994000.0,3.0,2.25,2510,6339,0,700,1932,Seattle,USA
313000.0,3.0,1.75,1320,6205,0,0,1948,Shoreline,USA
587000.0,3.0,2.25,2370,217800,0,0,1979,Redmond,USA
304000.0,3.0,1.0,900,7500,0,0,1972,Kirkland,USA
675000.0,3.0,2.5,2540,7680,0,0,1940,Seattle,USA
305000.0,4.0,1.0,2100,9288,0,1050,1968,Renton,USA
280000.0,3.0,1.0,1200,6250,0,280,1943,Seattle,USA
960000.0,5.0,4.0,3720,15200,0,0,2005,Sammamish,USA
500000.0,3.0,2.25,1760,4539,0,0,1988,Issaquah,USA
274950.0,3.0,1.75,1670,7415,0,350,1987,Covington,USA
455600.0,3.0,2.5,2420,8252,0,0,1998,Snoqualmie,USA
970000.0,5.0,3.0,3480,15185,0,0,1964,Mercer Island,USA
312900.0,4.0,2.5,1630,4473,0,0,2003,Maple Valley,USA
535000.0,4.0,2.5,2340,5600,0,0,1921,Seattle,USA
427000.0,2.0,1.0,920,3780,0,0,1910,Seattle,USA
405000.0,2.0,1.0,910,6490,0,0,1942,Seattle,USA
480000.0,3.0,1.0,1150,4945,0,0,1943,Seattle,USA
725000.0,3.0,1.5,2500,4774,0,1050,1940,Seattle,USA
293000.0,4.0,2.5,3250,235063,0,0,1973,Auburn,USA
268000.0,4.0,2.0,1930,6600,0,900,1967,Burien,USA
475000.0,4.0,3.5,3400,234352,0,900,1991,Vashon,USA
488000.0,3.0,2.5,1590,2550,0,0,1985,Seattle,USA
760000.0,4.0,2.5,3330,7399,0,0,2009,Redmond,USA
1710000.0,5.0,4.5,4590,14685,0,0,2009,Kirkland,USA
754950.0,3.0,2.5,2610,7256,0,0,2014,Kirkland,USA
263900.0,3.0,2.5,1658,2700,0,0,2014,Des Moines,USA
460000.0,3.0,3.5,1600,1431,0,360,2006,Seattle,USA
399950.0,3.0,3.0,1296,1051,0,0,2009,Seattle,USA
370000.0,2.0,2.25,1280,835,0,200,2009,Seattle,USA
1149000.0,4.0,3.0,5940,11533,0,990,2004,Snoqualmie,USA
450800.0,4.0,3.25,2510,5311,0,0,2009,Renton,USA
627000.0,3.0,3.5,2710,3475,0,1060,2005,Issaquah,USA
495000.0,3.0,2.5,1750,1548,0,0,2013,Seattle,USA
310000.0,3.0,1.0,1430,19901,0,0,1927,Kenmore,USA
550000.0,4.0,1.0,1660,34848,0,730,1933,Redmond,USA
215000.0,2.0,1.0,1320,8865,0,0,1943,Burien,USA
799000.0,4.0,3.0,2580,209523,0,0,1984,Redmond,USA
630000.0,4.0,2.5,2740,43101,0,0,1993,Woodinville,USA
267000.0,3.0,2.5,2495,4400,0,0,2007,Federal Way,USA
900000.0,6.0,2.75,2300,24773,0,0,1950,Mercer Island,USA
365000.0,3.0,1.5,1300,12240,0,0,1963,Kenmore,USA
544500.0,4.0,2.5,2230,10414,0,780,1974,Issaquah,USA
599000.0,4.0,2.75,2020,2750,0,1010,1917,Seattle,USA
815000.0,4.0,2.25,2000,3800,0,0,2001,Seattle,USA
254000.0,2.0,1.0,1060,8187,0,0,1952,Shoreline,USA
740000.0,2.0,1.75,2080,4800,0,1000,1923,Seattle,USA
225000.0,3.0,2.0,2030,24829,0,810,1979,Auburn,USA
925000.0,3.0,2.5,2690,7000,0,850,1943,Seattle,USA
1285000.0,4.0,2.5,3240,10800,0,980,1946,Seattle,USA
537000.0,3.0,2.5,1550,12920,0,0,1999,Kirkland,USA
335000.0,4.0,2.0,1480,3132,0,740,1910,Seattle,USA
840000.0,4.0,2.75,3040,2800,0,940,1906,Seattle,USA
224000.0,3.0,1.5,1560,7300,0,520,1964,Auburn,USA
395000.0,3.0,2.5,2250,3757,0,0,2006,Renton,USA
450000.0,3.0,1.0,1100,4600,0,0,1917,Seattle,USA
681000.0,3.0,1.0,1700,6356,0,0,1907,Seattle,USA
898000.0,5.0,1.5,2680,28014,0,1230,1963,Bellevue,USA
370000.0,3.0,1.0,800,2296,0,0,1908,Seattle,USA
429000.0,2.0,1.75,1350,6315,0,0,2005,Redmond,USA
150000.0,3.0,1.0,820,7680,0,0,1910,Seattle,USA
555000.0,3.0,2.5,3160,4270,0,510,2006,Bothell,USA
326000.0,3.0,2.75,1720,28000,0,0,1958,Renton,USA
225000.0,3.0,2.5,1680,6755,0,0,1994,Auburn,USA
245100.0,3.0,1.75,1300,7958,0,0,1996,Auburn,USA
665000.0,3.0,2.5,2190,10370,0,0,1987,Sammamish,USA
535000.0,3.0,2.5,1720,4006,0,0,1994,Issaquah,USA
305000.0,3.0,1.0,1160,11776,0,0,1968,Woodinville,USA
999000.0,7.0,4.0,3150,34830,0,0,1957,Bellevue,USA
215000.0,3.0,1.75,1210,8075,0,0,1983,Pacific,USA
432500.0,3.0,1.75,1980,5100,0,710,1965,Seattle,USA
655000.0,4.0,2.5,2990,5669,0,0,2003,Sammamish,USA
266200.0,3.0,1.5,1430,9600,0,0,1966,Renton,USA
244615.0,3.0,2.5,2060,4030,0,0,1999,Kent,USA
460000.0,4.0,3.0,2230,52983,0,0,1991,Kent,USA
370000.0,4.0,2.5,3090,18645,0,0,1995,Federal Way,USA
465000.0,6.0,3.25,4250,23326,0,2100,1967,Federal Way,USA
1175000.0,3.0,2.5,1970,23180,1,870,1937,Seattle,USA
189000.0,2.0,2.0,1700,3171,0,850,1927,Auburn,USA
820000.0,3.0,2.5,2510,5503,0,0,1995,Seattle,USA
968000.0,6.0,2.75,3610,17580,0,1540,1959,Sammamish,USA
1400000.0,4.0,3.25,2980,7000,0,840,1900,Seattle,USA
438750.0,3.0,1.75,1610,6480,0,0,1947,Seattle,USA
1210000.0,4.0,2.75,3650,6982,0,1120,1951,Seattle,USA
600000.0,4.0,2.0,2510,38141,0,0,1960,Kirkland,USA
589000.0,3.0,1.0,1110,6000,0,0,1932,Seattle,USA
590000.0,3.0,2.0,1650,6150,0,0,1926,Seattle,USA
479900.0,3.0,2.0,1980,12150,0,0,1994,Kent,USA
210000.0,2.0,1.5,880,1157,0,0,2007,Seattle,USA
745000.0,3.0,1.75,1490,9800,0,350,1947,Beaux Arts Village,USA
840500.0,3.0,2.0,2520,5400,0,1110,1906,Seattle,USA
420000.0,3.0,1.75,1820,22320,0,570,1977,Redmond,USA
565000.0,7.0,4.5,4140,9066,0,2070,1978,Seattle,USA
840000.0,4.0,2.5,3420,8405,0,0,2000,Sammamish,USA
681716.0,4.0,2.5,3150,7277,0,0,2006,Renton,USA
600000.0,3.0,1.75,1580,7416,0,430,1967,Bellevue,USA
380000.0,3.0,2.0,1660,8281,0,0,1949,Seattle,USA
168500.0,3.0,1.0,1100,10125,0,0,1969,Covington,USA
355000.0,2.0,1.0,1270,3200,0,310,1920,Seattle,USA
277000.0,4.0,1.0,1450,6250,0,460,1964,Seattle,USA
236000.0,4.0,2.25,1830,9485,0,630,1989,Federal Way,USA
270000.0,3.0,1.75,1300,4127,0,650,1918,Seattle,USA
700000.0,2.0,1.75,2320,5500,0,600,1925,Seattle,USA
425000.0,4.0,2.75,1680,9545,0,600,1979,Kenmore,USA
635000.0,3.0,2.5,2300,5500,0,300,1921,Seattle,USA
510250.0,3.0,1.75,1400,4000,0,530,1951,Seattle,USA
960000.0,4.0,2.25,2410,4560,0,610,1929,Seattle,USA
254000.0,3.0,2.0,1480,7480,0,0,1992,Maple Valley,USA
299000.0,3.0,1.0,1390,9624,0,0,1954,Shoreline,USA
175000.0,2.0,1.0,830,2699,0,0,1996,Maple Valley,USA
157500.0,2.0,1.0,740,9003,0,0,1949,Kent,USA
580000.0,5.0,2.0,1940,6000,0,970,1945,Seattle,USA
124740.0,3.0,1.0,1340,15600,0,0,1978,Kent,USA
1970000.0,8.0,3.5,4440,6480,0,1300,1959,Seattle,USA
285000.0,2.0,1.0,800,6240,0,0,1954,Seattle,USA
242000.0,3.0,1.75,1310,9645,0,0,1979,SeaTac,USA
840000.0,4.0,1.75,2330,4000,0,1030,1924,Seattle,USA
474800.0,2.0,3.25,1400,1243,0,0,2000,Seattle,USA
490000.0,4.0,2.5,2360,4367,0,0,2003,Woodinville,USA
465000.0,3.0,2.25,1840,5752,0,0,2003,Kirkland,USA
515000.0,4.0,2.5,2680,7178,0,0,2004,Snoqualmie,USA
430000.0,3.0,3.75,3890,7140,0,1500,1943,Seattle,USA
253400.0,3.0,2.0,1400,8640,0,0,1968,Federal Way,USA
355000.0,3.0,2.5,2400,9701,0,0,1990,Federal Way,USA
740000.0,4.0,2.25,2920,46355,0,0,1998,Fall City,USA
186950.0,2.0,2.0,1390,1302,0,0,1986,Federal Way,USA
306000.0,3.0,2.5,1680,11193,0,0,1984,Renton,USA
510000.0,4.0,1.5,2040,8800,0,1020,1961,Bellevue,USA
345000.0,2.0,1.0,1080,4000,0,0,1940,Seattle,USA
875000.0,3.0,2.75,2280,4280,0,1000,1917,Seattle,USA
700000.0,4.0,3.5,4490,5099,0,1100,2006,Snoqualmie,USA
1400000.0,4.0,3.25,4700,9160,0,2180,2005,Seattle,USA
499950.0,4.0,2.5,2798,4473,0,0,2012,Renton,USA
739000.0,3.0,2.5,2810,5400,0,0,2005,Redmond,USA
363000.0,4.0,2.5,3753,7204,0,417,2008,Federal Way,USA
782000.0,4.0,3.5,3910,8095,0,780,2007,Issaquah,USA
325000.0,2.0,2.5,1050,1609,0,0,2005,Seattle,USA
485000.0,4.0,1.0,1600,4300,0,0,1916,Seattle,USA
452000.0,4.0,2.25,2590,10002,0,1250,1968,Kenmore,USA
264950.0,4.0,2.25,1720,9753,0,600,1978,Federal Way,USA
472000.0,6.0,2.5,4410,14034,0,2060,1965,Federal Way,USA
267500.0,3.0,1.75,1590,11914,0,500,1957,SeaTac,USA
565000.0,4.0,2.5,2440,22594,0,0,1996,Redmond,USA
535000.0,3.0,2.5,1360,1016,0,50,2003,Seattle,USA
389000.0,2.0,1.0,910,7000,0,0,1952,Seattle,USA
400000.0,4.0,1.5,1390,7200,0,250,1965,Seattle,USA
264000.0,3.0,1.5,1470,14821,0,0,1958,Kent,USA
690000.0,4.0,2.5,2920,9904,0,0,1990,Issaquah,USA
412000.0,3.0,1.75,1950,52256,0,0,1985,Kent,USA
695000.0,3.0,2.5,2390,4555,0,0,2006,Sammamish,USA
246500.0,3.0,1.5,1270,11600,0,0,1964,Kent,USA
230000.0,2.0,1.0,950,7560,0,0,1958,Renton,USA
302000.0,2.0,1.0,900,423838,0,0,1925,Enumclaw,USA
820000.0,4.0,2.25,2280,6660,0,320,1940,Seattle,USA
145000.0,3.0,1.0,1010,5490,0,0,1954,SeaTac,USA
436500.0,2.0,1.0,1260,5000,0,220,1951,Seattle,USA
2453500.0,4.0,3.5,4730,13586,0,460,1935,Seattle,USA
672000.0,3.0,2.5,2620,21587,0,0,1992,Redmond,USA
680000.0,3.0,2.25,2330,4000,0,810,1927,Seattle,USA
750500.0,5.0,3.0,2170,2440,0,720,1911,Seattle,USA
550000.0,5.0,2.0,2450,9488,0,1210,1900,Seattle,USA
266500.0,4.0,1.75,1880,7632,0,700,1978,Federal Way,USA
619000.0,4.0,2.0,2300,3400,0,750,1915,Seattle,USA
405000.0,3.0,2.0,1240,14404,0,0,1988,Redmond,USA
300000.0,2.0,1.0,820,3844,0,0,1916,Seattle,USA
231000.0,4.0,2.0,1530,6375,0,0,1942,Renton,USA
790000.0,5.0,3.25,2900,12160,0,1010,1967,Bellevue,USA
400000.0,4.0,2.75,1240,3867,0,440,1987,Seattle,USA
950000.0,4.0,3.5,4140,13392,0,0,2000,Newcastle,USA
450000.0,4.0,2.0,2240,7725,0,1120,1956,Seattle,USA
595000.0,3.0,2.0,1480,5000,0,730,1928,Seattle,USA
332000.0,3.0,2.25,2270,8876,0,890,1977,Renton,USA
155000.0,3.0,1.0,1250,6250,0,220,1949,Seattle,USA
400000.0,5.0,2.0,1930,9747,0,910,1962,Kenmore,USA
349000.0,4.0,1.75,1700,7800,0,580,1981,Renton,USA
529000.0,3.0,1.0,1590,6420,0,0,1944,Seattle,USA
405000.0,5.0,1.75,1880,10000,0,920,1963,Kirkland,USA
635200.0,4.0,1.75,1640,4240,0,720,1921,Seattle,USA
540000.0,3.0,1.5,2600,5085,0,1200,1940,Seattle,USA
402000.0,2.0,1.0,710,1173,0,0,1943,Seattle,USA
3100000.0,6.0,4.25,6980,15682,0,1650,1999,Mercer Island,USA
329932.0,3.0,1.5,1460,5040,0,360,1971,Seattle,USA
300000.0,3.0,2.5,2080,9827,0,0,1989,Federal Way,USA
525000.0,5.0,2.5,2630,9216,0,0,2003,Duvall,USA
2750000.0,4.0,3.25,4430,21000,0,0,1952,Medina,USA
602500.0,4.0,2.5,2760,6850,0,0,1999,Newcastle,USA
400000.0,4.0,2.0,1670,12056,0,0,1955,Kenmore,USA
445000.0,4.0,1.75,1990,4725,0,800,1944,Seattle,USA
525000.0,3.0,3.0,2600,5238,0,710,1989,Des Moines,USA
395000.0,2.0,1.0,1320,1824,0,0,1909,Seattle,USA
510000.0,3.0,1.5,2240,3800,0,870,1929,Seattle,USA
723000.0,4.0,2.25,1960,8680,0,670,1959,Bellevue,USA
503000.0,3.0,2.0,2590,108900,0,610,1988,Maple Valley,USA
672500.0,4.0,2.75,2620,6707,0,0,2000,Sammamish,USA
860000.0,3.0,2.5,2770,9136,0,0,1991,Bellevue,USA
475300.0,3.0,1.0,2110,10005,0,1000,1924,Kirkland,USA
295000.0,4.0,2.5,2290,4539,0,0,2001,Renton,USA
1425000.0,4.0,4.25,4960,6000,0,1280,1909,Seattle,USA
250000.0,2.0,1.0,1110,26051,0,0,1951,SeaTac,USA
658000.0,4.0,2.75,3310,6166,0,0,2008,Snoqualmie,USA
83000.0,2.0,1.0,900,8580,0,0,1918,Tukwila,USA
685000.0,3.0,1.75,1940,7313,0,500,1960,Seattle,USA
210000.0,3.0,1.75,1590,7617,0,0,1986,Des Moines,USA
650880.0,3.0,2.5,2930,6050,0,0,2008,Snoqualmie,USA
350000.0,4.0,2.5,2040,22653,0,0,2011,Seattle,USA
305000.0,2.0,2.25,1000,905,0,0,2006,Seattle,USA
645000.0,3.0,3.25,1730,1229,0,410,2008,Seattle,USA
385000.0,3.0,1.0,1220,4800,0,0,1901,Seattle,USA
860000.0,3.0,2.25,3060,12095,0,0,1983,Bellevue,USA
395000.0,4.0,2.5,2910,5000,0,0,2002,Covington,USA
260000.0,3.0,1.75,1050,5850,0,0,1980,Burien,USA
196440.0,3.0,2.0,1560,7352,0,0,1992,Algona,USA
425000.0,3.0,1.75,1680,3000,0,840,1900,Seattle,USA
2400000.0,4.0,3.25,4140,20734,0,840,1977,Clyde Hill,USA
369000.0,3.0,2.0,1550,8509,0,400,1959,Seattle,USA
1385000.0,6.0,2.75,5700,20000,0,2850,1977,Bellevue,USA
349900.0,3.0,2.5,2200,7278,0,0,1990,Renton,USA
650000.0,2.0,2.5,1740,2500,0,530,1994,Seattle,USA
299950.0,3.0,1.0,1210,9525,0,0,1955,Seattle,USA
625000.0,4.0,3.25,4240,25639,0,690,1989,Federal Way,USA
190000.0,3.0,2.25,1590,11745,0,500,1978,Auburn,USA
715000.0,4.0,1.75,3420,7200,0,1650,1947,Seattle,USA
659000.0,4.0,2.5,3190,11375,0,980,1946,Seattle,USA
490000.0,3.0,1.75,1920,5405,0,960,1947,Seattle,USA
415000.0,2.0,1.75,1340,4664,0,0,2004,Redmond,USA
750000.0,3.0,1.75,1700,8400,0,240,1947,Seattle,USA
700000.0,4.0,2.5,2310,3570,0,820,1927,Seattle,USA
425000.0,3.0,1.75,1510,44000,0,270,1989,North Bend,USA
642000.0,3.0,2.5,2670,10082,0,0,1987,Sammamish,USA
655000.0,4.0,2.25,2060,8470,0,620,1983,Bellevue,USA
1365000.0,3.0,2.5,2090,6000,0,0,1928,Seattle,USA
458000.0,5.0,2.5,3090,23265,0,100,1957,Bothell,USA
330000.0,2.0,2.5,1240,1546,0,0,2007,Seattle,USA
384950.0,3.0,2.5,1860,3690,0,0,2000,Kenmore,USA
560000.0,3.0,1.5,2000,7350,0,0,1953,Seattle,USA
950000.0,4.0,1.75,2500,92347,0,1000,1970,Mercer Island,USA
465000.0,4.0,2.25,1820,20349,0,480,1977,Woodinville,USA
425000.0,3.0,2.25,1820,8058,0,560,1974,Kirkland,USA
315000.0,3.0,2.0,1060,5750,0,0,1981,Seattle,USA
530000.0,3.0,2.5,1950,9906,0,0,1988,Sammamish,USA
399000.0,2.0,1.0,940,4800,0,0,1911,Seattle,USA
168000.0,2.0,1.5,1220,3568,0,0,1976,Des Moines,USA
1886700.0,5.0,3.5,4180,17935,0,0,2004,Bellevue,USA
374000.0,3.0,1.0,1200,9800,0,0,1971,Woodinville,USA
740000.0,5.0,3.75,3990,18897,0,900,1937,Seattle,USA
280000.0,2.0,1.0,1880,7560,0,940,1919,Seattle,USA
322000.0,4.0,2.5,2280,7200,0,0,1994,Kent,USA
459900.0,3.0,1.75,2580,11000,0,1290,1951,Bellevue,USA
750000.0,4.0,2.75,2600,4674,0,1040,1976,Seattle,USA
1256500.0,4.0,2.5,3150,13700,0,0,1966,Mercer Island,USA
3710000.0,4.0,3.5,5550,28078,0,2200,2000,Medina,USA
427000.0,5.0,2.75,2220,4000,0,990,1973,Seattle,USA
800000.0,2.0,2.25,1730,31491,1,0,1947,Vashon,USA
735000.0,4.0,3.0,2840,4120,0,780,1931,Seattle,USA
642000.0,4.0,2.5,2560,8780,0,0,1992,Issaquah,USA
240000.0,3.0,2.0,1330,6000,0,700,1900,Seattle,USA
645500.0,2.0,1.0,1890,5202,0,0,1909,Seattle,USA
840000.0,7.0,4.5,4290,37607,0,0,1982,Issaquah,USA
475000.0,2.0,2.0,1540,54450,0,0,1983,Redmond,USA
568000.0,4.0,2.0,2340,50233,0,1170,1966,Sammamish,USA
325000.0,3.0,1.75,2180,10230,0,1090,1961,Seattle,USA
825500.0,3.0,2.5,2780,11964,0,0,2009,Kirkland,USA
499431.0,4.0,2.75,2620,6019,0,0,2013,North Bend,USA
919204.0,4.0,3.5,3760,5000,0,900,2014,Seattle,USA
545000.0,4.0,2.5,2720,4738,0,0,2012,Snoqualmie,USA
660000.0,3.0,2.25,2675,40910,0,0,1984,Sammamish,USA
538888.0,5.0,2.75,2080,13189,0,0,1987,Sammamish,USA
693000.0,3.0,2.5,2460,12028,0,0,1996,Redmond,USA
289950.0,3.0,2.5,1960,3480,0,0,2004,Renton,USA
587000.0,4.0,2.5,2550,6256,0,0,1992,Woodinville,USA
615000.0,3.0,2.25,1760,1146,0,0,2014,Seattle,USA
459000.0,3.0,1.75,1620,7330,0,530,1974,Kirkland,USA
243000.0,3.0,1.75,1790,12000,0,750,1960,Des Moines,USA
1505000.0,4.0,3.5,3480,7232,0,900,1926,Seattle,USA
660000.0,4.0,1.75,2780,9900,0,0,1978,Sammamish,USA
1595000.0,5.0,3.0,3640,8239,0,1100,1982,Bellevue,USA
250000.0,1.0,1.0,750,4000,0,0,1918,Seattle,USA
315000.0,3.0,1.0,960,6634,0,0,1952,Seattle,USA
404000.0,3.0,1.5,2030,8880,0,700,1963,Seattle,USA
559900.0,3.0,2.75,2930,5569,0,1070,2004,Woodinville,USA
285000.0,2.0,2.5,1380,1073,0,240,2011,Seattle,USA
500000.0,3.0,2.0,1720,5525,0,760,1941,Seattle,USA
380000.0,2.0,1.0,1210,4800,0,150,1950,Seattle,USA
469000.0,3.0,1.0,950,4250,0,0,1948,Seattle,USA
405000.0,2.0,1.75,1710,4234,0,380,1920,Seattle,USA
439900.0,2.0,2.0,1410,12282,0,0,1909,Preston,USA
525000.0,4.0,2.5,2910,7631,0,0,2006,Maple Valley,USA
580000.0,4.0,2.5,2220,7064,0,0,1988,Issaquah,USA
1250000.0,5.0,3.25,3160,13238,0,0,1972,Mercer Island,USA
275000.0,3.0,2.0,1380,4500,0,0,2008,Maple Valley,USA
629000.0,3.0,2.0,1760,5000,0,800,1920,Seattle,USA
395000.0,1.0,1.0,730,3000,0,0,1911,Seattle,USA
965000.0,4.0,2.5,2460,5000,0,840,1938,Seattle,USA
820000.0,3.0,1.75,2160,6272,0,770,1960,Seattle,USA
661000.0,4.0,2.25,1990,4600,0,570,1932,Seattle,USA
789000.0,3.0,3.0,3740,39640,0,0,1991,Vashon,USA
668500.0,4.0,2.5,2710,5500,0,0,1999,Sammamish,USA
350000.0,3.0,2.5,2680,7836,0,0,1990,Auburn,USA
250000.0,4.0,2.0,1850,7560,0,310,1978,Kent,USA
725995.0,4.0,2.5,3190,7869,0,0,2001,Snoqualmie,USA
1000000.0,3.0,2.5,2730,5832,0,0,1998,Bellevue,USA
686000.0,3.0,1.5,1840,9990,0,0,1961,Seattle,USA
665000.0,4.0,2.5,2720,10000,0,0,1987,Sammamish,USA
1965221.0,4.0,3.5,4370,8510,0,760,2003,Bellevue,USA
653000.0,3.0,2.5,2290,3475,0,0,2006,Issaquah,USA
430000.0,2.0,1.0,990,4802,0,0,1947,Seattle,USA
305000.0,2.0,1.5,1140,2980,0,0,1988,Issaquah,USA
809000.0,4.0,1.5,1840,4337,0,0,1917,Seattle,USA
440150.0,2.0,1.0,1110,6800,0,110,1947,Seattle,USA
615000.0,4.0,2.5,2150,9070,0,0,1985,Redmond,USA
1035000.0,3.0,2.5,2230,5750,0,0,2003,Kirkland,USA
455000.0,2.0,1.0,1170,6000,0,200,1941,Seattle,USA
635000.0,3.0,2.5,1960,7200,0,980,1940,Seattle,USA
675000.0,3.0,2.25,2610,9002,0,0,1988,Redmond,USA
316000.0,3.0,2.25,2130,8721,0,560,1987,Kent,USA
955000.0,3.0,2.25,3020,43560,0,300,1969,Bellevue,USA
985000.0,3.0,1.75,1670,5400,0,0,1912,Seattle,USA
465500.0,3.0,1.75,1890,7004,0,600,1965,Seattle,USA
305000.0,3.0,1.0,950,13475,0,0,1950,Shoreline,USA
645000.0,4.0,2.5,2430,14400,0,760,1963,Bellevue,USA
730000.0,4.0,2.0,2360,6000,0,1100,1939,Seattle,USA
366000.0,3.0,1.75,1510,8301,0,0,1967,Kirkland,USA
290000.0,3.0,2.5,2080,4828,0,0,2002,Covington,USA
472500.0,3.0,2.0,1750,15500,0,260,1982,Sammamish,USA
550000.0,3.0,2.0,1810,4064,0,0,1925,Seattle,USA
410000.0,4.0,1.75,1790,11875,0,300,1969,Issaquah,USA
440000.0,4.0,2.75,2340,11034,0,620,1967,Lake Forest Park,USA
535000.0,3.0,2.5,1690,9626,0,0,1984,Issaquah,USA
300000.0,4.0,2.5,2070,7476,0,0,2003,Auburn,USA
432500.0,3.0,2.5,2240,6396,0,0,2002,Snoqualmie,USA
870000.0,4.0,3.0,4500,21780,0,1460,1980,Mercer Island,USA
492000.0,3.0,1.75,2770,39927,0,1190,1978,Issaquah,USA
199950.0,3.0,1.0,1010,7245,0,0,1969,Federal Way,USA
439800.0,3.0,1.5,1120,6900,0,0,1956,Bellevue,USA
320000.0,5.0,2.5,3020,21441,0,1510,1978,Kent,USA
687000.0,4.0,3.25,4400,186846,0,0,1993,Enumclaw,USA
345000.0,3.0,1.75,1990,5650,0,670,1963,Seattle,USA
274950.0,3.0,1.0,1450,8820,0,400,1958,Tukwila,USA
270000.0,4.0,2.5,1920,8497,0,0,1998,Auburn,USA
342000.0,2.0,2.5,1175,1366,0,435,2005,Seattle,USA
327000.0,3.0,1.5,1320,13200,0,0,1970,Renton,USA
610000.0,5.0,2.5,3990,3839,0,2000,1962,Seattle,USA
455000.0,2.0,1.0,1140,5720,0,290,1947,Seattle,USA
540000.0,4.0,1.75,1720,4240,0,260,1925,Seattle,USA
411000.0,4.0,2.75,2150,9915,0,910,1976,Newcastle,USA
544000.0,3.0,1.5,1790,8203,0,0,1910,Seattle,USA
802000.0,2.0,2.5,2210,6327,0,0,2003,Redmond,USA
568500.0,3.0,2.75,2180,7519,0,870,1981,Redmond,USA
391000.0,3.0,2.25,1410,1290,0,120,2004,Issaquah,USA
298000.0,3.0,2.5,1950,3600,0,0,2010,Maple Valley,USA
400000.0,3.0,2.5,1495,936,0,90,2006,Seattle,USA
425000.0,3.0,2.25,1660,6000,0,550,1979,Seattle,USA
328500.0,3.0,2.5,1950,8130,0,0,1990,Kent,USA
650000.0,5.0,2.75,2550,5040,0,0,1902,Seattle,USA
850000.0,3.0,1.75,1370,3850,0,600,1911,Seattle,USA
930000.0,4.0,2.5,2200,4000,0,770,1908,Seattle,USA
530000.0,3.0,1.75,1250,6041,0,0,1942,Seattle,USA
495000.0,4.0,2.25,2220,8872,0,1110,1961,Bellevue,USA
500000.0,3.0,1.75,1620,4200,0,790,1945,Seattle,USA
325000.0,3.0,1.75,2250,26337,0,0,1980,Auburn,USA
365000.0,3.0,2.5,1720,99916,0,0,1990,Kent,USA
471000.0,4.0,2.5,3030,9687,0,1010,1998,North Bend,USA
223000.0,3.0,1.0,1030,9120,0,0,1961,Kent,USA
503000.0,3.0,2.5,2190,4882,0,0,1999,Lake Forest Park,USA
230000.0,3.0,2.0,1440,5600,0,720,1942,Renton,USA
550000.0,4.0,2.5,2170,9600,0,710,1980,Redmond,USA
1100000.0,4.0,3.75,2930,3200,0,800,1925,Seattle,USA
193000.0,3.0,1.5,1180,9048,0,0,1960,Burien,USA
590000.0,4.0,4.25,2360,57514,0,0,1939,Federal Way,USA
712500.0,3.0,1.5,1660,8797,0,0,1956,Bellevue,USA
689800.0,3.0,2.75,2390,9313,0,1000,1942,Seattle,USA
430000.0,3.0,2.0,1360,5120,0,450,1924,Seattle,USA
785200.0,3.0,2.25,1840,3500,0,300,1910,Seattle,USA
474900.0,3.0,2.25,1800,43647,0,0,1976,Woodinville,USA
1070000.0,4.0,3.75,4130,12320,0,0,2001,Newcastle,USA
